fold num,imgid,label,feature1,feature2,feature3
6,image (763).JPG,1,7800,1590.5,333.74725472927094
7,image (976).JPG,1,47965,268.0,1290.4793524742126
8,image (316).JPG,1,47880,622.5,1098.1290663480759
9,image (878).JPG,1,47077,6987.5,1043.2417641878128
0,image (504).JPG,1,45.5,0,291.6051193475723
1,image (113).JPG,1,21.0,16.0,404.59292674064636
2,image (270).JPG,1,103.0,0.0,545.068103313446
3,image (990).JPG,1,11124,122.5,527.9066350460052
4,image (234).JPG,1,64.0,3.5,439.24472856521606
5,image (501).JPG,1,40.0,0.5,422.19090580940247
6,image (156).JPG,1,11400,2983.0,368.9188276529312
7,image (983).JPG,1,166.0,36.0,1064.1118214130402
8,image (232).JPG,1,80.5,2.0,588.0559107065201
9,image (570).JPG,1,129.5,0,533.8792854547501
0,image (61).JPG,1,16.5,0,494.20815074443817
1,image (543).JPG,1,62.5,34.5,665.8305150270462
2,image (198).JPG,1,15.0,4.5,378.30865597724915
3,image (302).JPG,1,21840,7490.5,553.8549002408981
4,image (474).JPG,1,18200,617.0,678.5655771493912
5,image (137).JPG,1,27300,1206.0,668.8843377828598
6,image (301).JPG,1,8601,894.5,511.5706294775009
7,image (719).JPG,1,45720,34130.5,1083.501649737358
8,image (797).JPG,1,55.5,4.0,528.1736608743668
9,image (333).JPG,1,13200,809.0,367.546244263649
0,image (376).JPG,1,85.0,0,645.8965303897858
1,image (403).JPG,1,94.5,14.5,488.54119193553925
2,image (1152).JPG,1,18928,4826.5,578.9259679317474
3,image (11).JPG,1,83.0,0,611.6122596263885
4,image (230).JPG,1,147.5,0.0,1244.3544620275497
5,image (592).JPG,1,45499,1414.5,1009.4671598672867
6,image (726).JPG,1,36600,21753.0,699.8965303897858
7,image (496).JPG,1,87.5,2.5,456.7422024011612
8,image (486).JPG,1,15189,3710.5,517.0437180995941
9,image (305).JPG,1,62.5,12.5,610.3990565538406
0,image (366).JPG,1,87.0,0,780.7249574661255
1,image (20).JPG,1,47.5,0.0,571.0020879507065
2,image (1169).JPG,1,9699,2365.5,521.4701242446899
3,image (908).JPG,1,91.0,15.5,518.4406867027283
4,image (1157).JPG,1,227.0,58.5,1025.1067690849304
5,image (702).JPG,1,60.0,13.5,325.9898953437805
6,image (153).JPG,1,113.0,0.5,853.6366448402405
7,image (90).JPG,1,3477,35.0,416.29141104221344
8,image (1065).JPG,1,45824,660.0,1058.8569881916046
9,image (318).JPG,1,214.5,13.5,1194.7219930887222
0,image (19).JPG,1,21.5,0.5,348.634556889534
1,image (515).JPG,1,28914,279.5,733.4112491607666
2,image (1108).JPG,1,24522,1498.0,663.8549002408981
3,image (84).JPG,1,12410,300.0,468.7766922712326
4,image (1128).JPG,1,42672,897.0,1150.5310872793198
5,image (576).JPG,1,638,29.0,131.9827550649643
6,image (252).JPG,1,92.5,22.0,797.2518688440323
7,image (141).JPG,1,44640,2035.5,1023.4915450811386
8,image (686).JPG,1,116.0,0,467.89653038978577
9,image (1056).JPG,1,44929,34990.5,1056.0458060503006
0,image (614).JPG,1,197.0,88.5,953.425529718399
1,image (127).JPG,1,25803,133.0,684.5655771493912
2,image (399).JPG,1,13680,437.5,409.4041088819504
3,image (1120).JPG,1,39528,464.5,812.4234417676926
4,image (190).JPG,1,17472,202.5,577.8549002408981
5,image (1028).JPG,1,63.5,8.0,801.0853482484818
6,image (1137).JPG,1,9333,1709.0,528.4163014888763
7,image (861).JPG,1,23.0,5.5,668.8771975040436
8,image (101).JPG,1,10010,782.0,402.96045780181885
9,image (752).JPG,1,37881,23054.5,668.7665876150131
0,image (130).JPG,1,123.5,103.0,680.8498479127884
1,image (126).JPG,1,130.5,0.0,542.3645666837692
2,image (676).JPG,1,8342,2265.5,343.9310202598572
3,image (358).JPG,1,63.5,0.0,501.1442233324051
4,image (165).JPG,1,42.5,15.5,557.8893901109695
5,image (1126).JPG,1,123.0,22.5,578.6660823822021
6,image (182).JPG,1,124.0,17.5,573.4945094585419
7,image (1049).JPG,1,3431,52.0,231.92387998104095
8,image (527).JPG,1,20496,2117.5,495.269113779068
9,image (159).JPG,1,91.0,0.0,639.6122596263885
0,image (128).JPG,1,43.0,0,487.5878744125366
1,image (189).JPG,1,123.5,20.0,992.4478269815445
2,image (881).JPG,1,81.5,0.0,973.1097334623337
3,image (451).JPG,1,17836,358.0,488.6000670194626
4,image (293).JPG,1,67.0,0.0,472.9015827178955
5,image (432).JPG,1,92.0,0,504.29855132102966
6,image (601).JPG,1,84.0,0.0,516.4995617866516
7,image (1015).JPG,1,14091,3074.5,461.73000979423523
8,image (1165).JPG,1,102.0,29.5,534.2396762371063
9,image (847).JPG,1,14823,601.0,611.8721451759338
0,image (458).JPG,1,25440,1986.5,703.168608546257
1,image (789).JPG,1,17751,8631.0,783.8965303897858
2,image (393).JPG,1,1.0,0,486.85281229019165
3,image (12).JPG,1,73.5,0,890.3990565538406
4,image (920).JPG,1,17.0,2.0,397.9655101299286
5,image (687).JPG,1,27661,4458.5,629.5117543935776
6,image (1008).JPG,1,28365,440.0,726.6244522333145
7,image (482).JPG,1,18117,4537.5,580.5828220844269
8,image (340).JPG,1,100.5,0.0,498.68332731723785
9,image (944).JPG,1,46814,4005.0,1086.839743256569
0,image (72).JPG,1,12444,1730.0,601.2934989929199
1,image (135).JPG,1,30378,3121.0,759.1513636112213
2,image (510).JPG,1,20862,120.0,628.0975408554077
3,image (15).JPG,1,78.0,1.0,447.87214517593384
4,image (1072).JPG,1,98.5,9.5,549.3107439279556
5,image (1095).JPG,1,47077,245.5,1101.1341186761856
6,image (1112).JPG,1,123.5,0.5,697.6782749891281
7,image (168).JPG,1,35096,9180.0,1375.5849100351334
8,image (906).JPG,1,40710,24302.5,1387.8691807985306
9,image (864).JPG,1,70.0,11.5,653.1269783973694
0,image (282).JPG,1,19800,177.0,832.4995617866516
1,image (1046).JPG,1,74.5,0,462.94321286678314
2,image (701).JPG,1,114.0,37.5,483.06810331344604
3,image (1077).JPG,1,78.0,6.0,448.357426404953
4,image (74).JPG,1,6588,1026.5,430.81832242012024
5,image (253).JPG,1,38955,445.5,668.5828220844269
6,image (429).JPG,1,89.5,0.0,955.2518688440323
7,image (129).JPG,1,47603,677.0,1186.1463112831116
8,image (321).JPG,1,224.0,8.5,1074.2783420085907
9,image (37).JPG,1,20496,3046.5,570.8670928478241
0,image (365).JPG,1,120.0,0.0,531.6955199241638
1,image (99).JPG,1,27125,8585.5,648.6833273172379
2,image (133).JPG,1,27450,5555.0,581.6955199241638
3,image (860).JPG,1,68.0,5.0,437.73000979423523
4,image (703).JPG,1,13725,546.5,530.256921172142
5,image (833).JPG,1,46.0,23.5,416.19090580940247
6,image (867).JPG,1,25254,13715.0,764.2224313020706
7,image (347).JPG,1,159.5,51.5,1422.839743256569
8,image (372).JPG,1,78.5,43.5,540.7422024011612
9,image (876).JPG,1,21411,1163.0,657.092488527298
0,image (467).JPG,1,60.0,39.0,445.9310202598572
1,image (530).JPG,1,46464,5783.0,1122.7737278938293
2,image (904).JPG,1,18117,828.0,609.7300097942352
3,image (1023).JPG,1,13359,707.0,505.89653038978577
4,image (290).JPG,1,21594,234.0,514.0559107065201
5,image (497).JPG,1,13623,16.0,522.9777027368546
6,image (646).JPG,1,19581,6722.5,539.0264731645584
7,image (529).JPG,1,11325,1293.5,434.1980460882187
8,image (146).JPG,1,46898,1732.0,1221.2833943367004
9,image (452).JPG,1,24888,7897.0,649.3523740768433
0,image (611).JPG,1,58.0,0,654.0731556415558
1,image (593).JPG,1,23782,3597.5,741.0437180995941
2,image (650).JPG,1,39.5,27.0,365.26197350025177
3,image (28).JPG,1,7320,728.0,459.24472856521606
4,image (145).JPG,1,18483,857.5,732.4234417676926
5,image (959).JPG,1,10797,3066.5,571.6711347103119
6,image (638).JPG,1,26860,5898.5,636.4995617866516
7,image (1084).JPG,1,74.0,0.0,454.9015827178955
8,image (787).JPG,1,30195,2486.5,752.457931637764
9,image (533).JPG,1,6138,986.5,342.7594473361969
0,image (550).JPG,1,32574,2570.0,730.8670928478241
1,image (1185).JPG,1,22509,9088.5,579.445739030838
2,image (303).JPG,1,104.0,2.5,692.3229365348816
3,image (476).JPG,1,77.5,0.0,738.8254626989365
4,image (455).JPG,1,80.5,0,507.9137753248215
5,image (926).JPG,1,147.0,4.5,1246.513842344284
6,image (413).JPG,1,43.5,0,505.48736917972565
7,image (25).JPG,1,62.0,0.0,362.96045780181885
8,image (93).JPG,1,83.5,53.0,496.1147857904434
9,image (266).JPG,1,25437,5266.5,728.6660823822021
0,image (1109).JPG,1,18382,4689.5,627.3523740768433
1,image (583).JPG,1,15808,599.5,595.2518688440323
2,image (532).JPG,1,2.0,0,417.9655101299286
3,image (667).JPG,1,44550,2695.0,972.915863275528
4,image (747).JPG,1,144.0,102.5,1321.8864257335663
5,image (268).JPG,1,49227,2453.0,1097.5849100351334
6,image (616).JPG,1,11532,506.0,450.67618703842163
7,image (716).JPG,1,76.5,19.0,463.1442233324051
8,image (155).JPG,1,10080,145.0,310.71781718730927
9,image (1183).JPG,1,14620,6431.0,510.8843377828598
0,image (1019).JPG,1,130.0,112.5,916.9747383594513
1,image (813).JPG,1,38.5,0.0,288.14927566051483
2,image (471).JPG,1,35460,1690.0,887.3940042257309
3,image (60).JPG,1,9625,130.0,607.0782079696655
4,image (914).JPG,1,41820,123.5,1147.1341186761856
5,image (776).JPG,1,34974,232.0,563.8204103708267
6,image (946).JPG,1,27633,182.5,642.7005722522736
7,image (199).JPG,1,21528,5901.0,537.1269783973694
8,image (655).JPG,1,48321,24127.5,1135.6437851190567
9,image (774).JPG,1,23496,2060.0,606.7422024011612
0,image (69).JPG,1,154.5,18.5,759.0752435922623
1,image (826).JPG,1,19.0,0,209.1959581375122
2,image (118).JPG,1,91.0,0.0,477.8132700920105
3,image (535).JPG,1,24716,249.5,682.8498479127884
4,image (840).JPG,1,42504,33036.5,1092.236711859703
5,image (17).JPG,1,96.0,22.5,404.4995617866516
6,image (1121).JPG,1,95.5,6.5,645.9970356225967
7,image (852).JPG,1,17114.5,204.5,703.5706294775009
8,image (1026).JPG,1,41888,11586.5,1366.0773315429688
9,image (607).JPG,1,96.5,44.0,907.9625457525253
0,image (424).JPG,1,27816,156.5,603.8721451759338
1,image (310).JPG,1,23908,708.5,467.45287930965424
2,image (1097).JPG,1,19947,348.0,537.7960251569748
3,image (988).JPG,1,135.5,73.5,1416.7808681726456
4,image (76).JPG,1,15870,2002.5,390.1147857904434
5,image (806).JPG,1,15738,3451.5,561.269113779068
6,image (1099).JPG,1,37758,18305.5,981.903670668602
7,image (314).JPG,1,105.0,26.0,931.5777697563171
8,image (935).JPG,1,28.5,16.5,774.3746713399887
9,image (323).JPG,1,29097,5053.5,666.0386657714844
0,image (879).JPG,1,12993,118.5,485.32798886299133
1,image (95).JPG,1,82.0,0.0,603.6122596263885
2,image (662).JPG,1,107.0,52.0,443.61225962638855
3,image (1013).JPG,1,46992,4103.5,973.9381605386734
4,image (856).JPG,1,35805,3985.5,842.156415939331
5,image (237).JPG,1,35136,613.5,634.8670928478241
6,image (721).JPG,1,18542,6218.5,470.55843687057495
7,image (933).JPG,1,163.0,32.5,1035.4844048023224
8,image (219).JPG,1,28756,6958.0,777.7543950080872
9,image (222).JPG,1,31559,251.5,561.9381605386734
0,image (580).JPG,1,24.5,0,214.06601536273956
1,image (353).JPG,1,12740,1824.5,518.0559107065201
2,image (82).JPG,1,4255,166.5,309.26197350025177
3,image (790).JPG,1,40950,6700.0,801.9137753248215
4,image (732).JPG,1,70.5,0,786.7422024011612
5,image (59).JPG,1,11776,441.5,369.88939011096954
6,image (18).JPG,1,64.5,32.0,369.546244263649
7,image (392).JPG,1,25071,147.5,750.4650719165802
8,image (999).JPG,1,23058,3576.5,604.0142805576324
9,image (801).JPG,1,192.5,0.0,1417.0895241498947
0,image (154).JPG,1,73.0,2.0,824.2396762371063
1,image (815).JPG,1,21658,2261.0,518.8010774850845
2,image (691).JPG,1,28365,16106.5,741.7199051380157
3,image (936).JPG,1,48.0,44.5,504.4751765727997
4,image (964).JPG,1,82.5,15.0,631.369619011879
5,image (765).JPG,1,11529,302.5,486.2152910232544
6,image (672).JPG,1,113.0,40.5,640.8082177639008
7,image (180).JPG,1,39.5,0.0,571.6883796453476
8,image (267).JPG,1,8418,3107.0,528.6416971683502
9,image (887).JPG,1,83.0,36.0,1143.6366448402405
0,image (905).JPG,1,18117,4870.0,835.168608546257
1,image (250).JPG,1,13359,117.0,548.6000670194626
2,image (54).JPG,1,20139,409.5,462.94321286678314
3,image (97).JPG,1,7.0,2.0,393.3380935192108
4,image (746).JPG,1,143.0,64.5,611.2346239089966
5,image (1083).JPG,1,39294,9162.5,1306.0529463291168
6,image (748).JPG,1,50.0,0.0,443.3036036491394
7,image (932).JPG,1,33120,239.5,1083.70266020298
8,image (216).JPG,1,19947,2117.0,950.9503531455994
9,image (1027).JPG,1,37149,5928.5,756.7493426799774
0,image (768).JPG,1,25885,11178.0,531.6955199241638
1,image (164).JPG,1,15544,78.5,517.2619735002518
2,image (195).JPG,1,25986,3640.0,614.2985513210297
3,image (47).JPG,1,68.0,0,480.2152910232544
4,image (3).JPG,1,10614,138.0,538.8183224201202
5,image (1036).JPG,1,75.0,0,491.5289993286133
6,image (430).JPG,1,16637,1855.0,409.77163994312286
7,image (242).JPG,1,47600,260.0,938.0701912641525
8,image (1045).JPG,1,20130,2970.0,574.7665876150131
9,image (924).JPG,1,90.5,27.5,790.8254626989365
0,image (688).JPG,1,10192,7519.0,549.8305150270462
1,image (498).JPG,1,54.5,40.5,469.6883796453476
2,image (775).JPG,1,76.5,2.5,481.77163994312286
3,image (785).JPG,1,44073,16006.5,883.1757488250732
4,image (956).JPG,1,116.0,18.0,539.6955199241638
5,image (625).JPG,1,174.0,2.5,985.827550649643
6,image (1012).JPG,1,43516,421.5,1017.8864257335663
7,image (58).JPG,1,16929,210.0,518.4995617866516
8,image (1172).JPG,1,12444,2825.0,557.4112491607666
9,image (111).JPG,1,90.5,0.0,569.0264731645584
0,image (808).JPG,1,16470,1810.0,516.0315254926682
1,image (1044).JPG,1,43605,6116.0,1293.9940712451935
2,image (488).JPG,1,121.0,4.5,574.3229365348816
3,image (577).JPG,1,19942,4361.5,518.8843377828598
4,image (514).JPG,1,43.5,0.0,304.14927566051483
5,image (572).JPG,1,36575,5651.5,1081.5777697563171
6,image (714).JPG,1,100.5,48.0,543.8549002408981
7,image (982).JPG,1,36.5,4.0,546.7178171873093
8,image (1150).JPG,1,225.5,81.5,1137.4915450811386
9,image (712).JPG,1,102.0,0.0,590.5239470005035
0,image (660).JPG,1,38.0,0.0,658.9015827178955
1,image (710).JPG,1,6.5,0,351.78174459934235
2,image (516).JPG,1,118.0,13.5,578.6660823822021
3,image (981).JPG,1,85.5,22.5,1174.790972828865
4,image (694).JPG,1,26550,6382.0,671.4701242446899
5,image (115).JPG,1,116.5,1.5,513.7960251569748
6,image (558).JPG,1,92.5,60.0,938.080295920372
7,image (628).JPG,1,11712,6712.0,624.3229365348816
8,image (534).JPG,1,9150,1330.0,445.5878744125366
9,image (215).JPG,1,31668,3258.5,755.1341186761856
0,image (598).JPG,1,86.5,0,472.7422024011612
1,image (899).JPG,1,144.0,21.0,495.7787802219391
2,image (460).JPG,1,20020,1614.5,736.080295920372
3,image (599).JPG,1,43.5,29.0,612.8010774850845
4,image (480).JPG,1,73.5,0,313.20309841632843
5,image (507).JPG,1,62.0,2.0,584.8427076339722
6,image (433).JPG,1,16470,2041.5,651.2934989929199
7,image (547).JPG,1,9412,191.5,429.546244263649
8,image (379).JPG,1,47793,1145.5,1101.9524410963058
9,image (737).JPG,1,154.5,53.5,1036.1290663480759
0,image (930).JPG,1,67.5,28.5,452.6589421033859
1,image (632).JPG,1,172.5,7.0,810.614347577095
2,image (1182).JPG,1,18483,5408.5,611.8549002408981
3,image (658).JPG,1,17290,122.5,564.8843377828598
4,image (728).JPG,1,80.5,0.0,392.1147857904434
5,image (5).JPG,1,12627,453.5,576.6660823822021
6,image (617).JPG,1,42657,2574.5,1169.1656441688538
7,image (564).JPG,1,37355,452.5,748.6660823822021
8,image (604).JPG,1,24705,4064.0,574.6833273172379
9,image (918).JPG,1,138.5,0.0,979.6437851190567
0,image (142).JPG,1,62.0,60.0,519.5289993286133
1,image (24).JPG,1,5673,283.0,426.04877042770386
2,image (777).JPG,1,68.5,0.0,360.3746713399887
3,image (1117).JPG,1,13104,201.5,530.0559107065201
4,image (766).JPG,1,13542,7609.0,516.4995617866516
5,image (1124).JPG,1,25620,10148.5,698.4406867027283
6,image (1106).JPG,1,74.0,25.5,572.4995617866516
7,image (300).JPG,1,32574,1647.0,731.092488527298
8,image (989).JPG,1,125.0,22.5,768.5483322143555
9,image (640).JPG,1,90.5,0,438.0559107065201
0,image (45).JPG,1,120.0,0.0,695.7787802219391
1,image (680).JPG,1,17385,5438.5,566.8843377828598
2,image (103).JPG,1,3122,219.0,462.2253956794739
3,image (395).JPG,1,11622,629.5,538.7422024011612
4,image (843).JPG,1,90.0,7.0,678.5828220844269
5,image (404).JPG,1,117.5,6.5,413.99703562259674
6,image (396).JPG,1,42716,591.5,1133.9108109474182
7,image (711).JPG,1,19600,1484.5,513.9726504087448
8,image (587).JPG,1,141.0,39.0,575.5777697563171
9,image (928).JPG,1,86.0,42.0,561.4701242446899
0,image (902).JPG,1,34209,9402.0,773.8549002408981
1,image (143).JPG,1,4264,77.0,406.5168067216873
2,image (114).JPG,1,6.0,0,286.2253956794739
3,image (552).JPG,1,64.0,6.0,508.2152910232544
4,image (915).JPG,1,37698,2346.5,799.7127648591995
5,image (40).JPG,1,28914,1934.0,621.0092282295227
6,image (884).JPG,1,46096,3623.0,1039.2417641878128
7,image (1024).JPG,1,6954,810.0,461.10259318351746
8,image (183).JPG,1,104.5,19.0,1023.8447955846786
9,image (761).JPG,1,17751,5587.5,486.357426404953
0,image (138).JPG,1,11136,2959.0,328.03152549266815
1,image (1162).JPG,1,107.0,12.0,513.4112491607666
2,image (706).JPG,1,29.0,0,284.99494767189026
3,image (1078).JPG,1,134.5,20.0,698.790972828865
4,image (123).JPG,1,9882,623.0,321.74725472927094
5,image (66).JPG,1,15555,1108.0,582.0142805576324
6,image (910).JPG,1,44352,3186.0,1058.1706964969635
7,image (627).JPG,1,58.0,3.0,483.445739030838
8,image (744).JPG,1,18224,12618.5,488.03152549266815
9,image (175).JPG,1,31476,65.5,599.7716399431229
0,image (285).JPG,1,23920,10326.0,522.0559107065201
1,image (380).JPG,1,120.0,0,594.4650719165802
2,image (633).JPG,1,48.5,0,287.11983811855316
3,image (870).JPG,1,45360,1008.0,890.8843377828598
4,image (523).JPG,1,27216,1442.5,532.9503531455994
5,image (759).JPG,1,104.0,0.0,545.8965303897858
6,image (77).JPG,1,7029,38.0,453.50461411476135
7,image (1186).JPG,1,15921,908.5,540.0975408554077
8,image (461).JPG,1,99.0,0.0,863.0092282295227
9,image (225).JPG,1,76.0,0.0,683.6711347103119
0,image (10).JPG,1,50.0,0,403.9898953437805
1,image (519).JPG,1,23058,143.5,554.6833273172379
2,image (951).JPG,1,39732,13368.5,1259.7341856956482
3,image (367).JPG,1,21488,252.5,528.156415939331
4,image (241).JPG,1,43318,142.5,850.4478269815445
5,image (1062).JPG,1,76.5,10.0,631.7716399431229
6,image (668).JPG,1,7950,77.0,285.26197350025177
7,image (582).JPG,1,3.5,0,243.9827550649643
8,image (600).JPG,1,69.5,0.0,357.6883796453476
9,image (945).JPG,1,77.0,29.5,569.4701242446899
0,image (681).JPG,1,47435,9437.0,1177.6610300540924
1,image (260).JPG,1,47526,2692.5,1028.7564829587936
2,image (829).JPG,1,48.5,39.5,538.5756818056107
3,image (157).JPG,1,31842,19270.0,843.6366448402405
4,image (337).JPG,1,32208,1611.0,669.8965303897858
5,image (809).JPG,1,40700,219.5,876.1463112831116
6,image (882).JPG,1,17856,361.0,511.0092282295227
7,image (86).JPG,1,10912,2379.5,542.0731556415558
8,image (201).JPG,1,43920,10043.0,1418.6458730697632
9,image (584).JPG,1,16856,144.0,463.0609630346298
0,image (345).JPG,1,73.5,0,470.457931637764
1,image (406).JPG,1,46288,8543.5,977.8447955846786
2,image (1154).JPG,1,43263,23217.0,1213.5920503139496
3,image (495).JPG,1,78.5,0.0,527.2274836301804
4,image (36).JPG,1,98.0,0.0,436.9848430156708
5,image (209).JPG,1,45560,16929.0,1243.1900293827057
6,image (328).JPG,1,50.5,0,270.29141104221344
7,image (807).JPG,1,74.5,24.0,598.6000670194626
8,image (540).JPG,1,98.5,0.0,494.1980460882187
9,image (1114).JPG,1,41886,7545.5,1076.6559777259827
0,image (954).JPG,1,46725,10028.0,1080.714852809906
1,image (208).JPG,1,22875,6000.0,666.0975408554077
2,image (56).JPG,1,12012,485.5,523.0264731645584
3,image (122).JPG,1,58.0,0.5,437.78888487815857
4,image (357).JPG,1,37.5,0,265.3208485841751
5,image (857).JPG,1,45900,4681.5,1169.87928545475
6,image (1020).JPG,1,96.5,1.0,529.8549002408981
7,image (326).JPG,1,18204,872.5,522.9432128667831
8,image (224).JPG,1,47436,26580.0,1407.8763210773468
9,image (291).JPG,1,31900,98.5,774.5411919355392
0,image (246).JPG,1,21045,372.0,567.8721451759338
1,image (603).JPG,1,39.0,0.5,373.4213538169861
2,image (27).JPG,1,106.5,15.0,467.168608546257
3,image (690).JPG,1,23424,3009.0,656.0386657714844
4,image (952).JPG,1,40304,24471.5,1202.0529463291168
5,image (442).JPG,1,12.0,6.0,580.735062122345
6,image (330).JPG,1,100.0,0,1052.1219260692596
7,image (975).JPG,1,46080,27856.0,1565.248904466629
8,image (173).JPG,1,113.5,0.0,641.5361396074295
9,image (192).JPG,1,22143,293.5,568.156415939331
0,image (821).JPG,1,115.0,7.5,588.180801153183
1,image (213).JPG,1,46102,8277.0,1012.0630509853363
2,image (977).JPG,1,16016,454.5,654.180801153183
3,image (248).JPG,1,50.0,20.5,467.10259318351746
4,image (979).JPG,1,102.0,1.0,689.4945094585419
5,image (1110).JPG,1,23790,9044.0,678.080295920372
6,image (485).JPG,1,82.0,1.0,481.6711347103119
7,image (23).JPG,1,26718,417.5,681.269113779068
8,image (727).JPG,1,8967,5599.0,426.1320307254791
9,image (1073).JPG,1,26700,7150.0,582.3990565538406
0,image (88).JPG,1,9699,358.0,404.73506212234497
1,image (841).JPG,1,85.0,15.5,453.6711347103119
2,image (244).JPG,1,46020,1936.0,1082.8843377828598
3,image (796).JPG,1,47790,2971.0,981.5016497373581
4,image (724).JPG,1,22825,2449.5,774.4234417676926
5,image (948).JPG,1,34221,1100.5,614.6416971683502
6,image (243).JPG,1,30800,260.0,829.8376553058624
7,image (262).JPG,1,42168,791.5,961.4011445045471
8,image (606).JPG,1,41175,12162.5,757.8376553058624
9,image (508).JPG,1,97.5,1.0,456.39905655384064
0,image (412).JPG,1,17202,3504.5,522.6416971683502
1,image (973).JPG,1,43824,6136.5,1182.337217092514
2,image (942).JPG,1,42330,30815.0,814.8010774850845
3,image (443).JPG,1,80.0,0.0,521.6711347103119
4,image (472).JPG,1,36925,2305.0,930.5239470005035
5,image (150).JPG,1,16744,7622.0,422.31579625606537
6,image (407).JPG,1,111.0,17.0,525.5533845424652
7,image (315).JPG,1,44608,173.0,906.991983294487
8,image (771).JPG,1,104.0,84.5,495.75439500808716
9,image (626).JPG,1,91.5,0.0,616.4823168516159
0,image (1066).JPG,1,19032,3905.5,575.8132700920105
1,image (405).JPG,1,47241,2115.0,1186.1290663480759
2,image (251).JPG,1,98.5,0,456.39905655384064
3,image (770).JPG,1,46592,541.5,813.6295045614243
4,image (288).JPG,1,26895,13990.5,1041.979790687561
5,image (750).JPG,1,87.0,25.0,508.6416971683502
6,image (619).JPG,1,17019,14923.0,526.8427076339722
7,image (394).JPG,1,98.5,69.0,656.9675980806351
8,image (134).JPG,1,17472,267.5,548.9848430156708
9,image (788).JPG,1,12810,5819.0,494.27416610717773
0,image (299).JPG,1,119.0,32.0,534.8670928478241
1,image (895).JPG,1,15921,9224.0,447.24472856521606
2,image (1086).JPG,1,93.0,0.0,688.7249574661255
3,image (438).JPG,1,54.0,0,440.96045780181885
4,image (1090).JPG,1,117.0,49.5,596.3229365348816
5,image (179).JPG,1,26224,8300.0,518.7838325500488
6,image (319).JPG,1,124.5,44.5,611.8792854547501
7,image (794).JPG,1,49140,9711.5,942.790972828865
8,image (692).JPG,1,14274,2918.0,494.15641593933105
9,image (549).JPG,1,35.5,2.0,289.1787132024765
0,image (578).JPG,1,15050,1004.0,555.0264731645584
1,image (419).JPG,1,10248,1091.5,522.0975408554077
2,image (700).JPG,1,50.0,34.5,1160.2396762371063
3,image (1184).JPG,1,21594,4753.0,548.9259679317474
4,image (81).JPG,1,28764,3854.0,584.6416971683502
5,image (635).JPG,1,105.0,0,409.9554054737091
6,image (729).JPG,1,9360,600.0,377.1787132024765
7,image (1074).JPG,1,95.5,6.5,502.1980460882187
8,image (1085).JPG,1,150.0,43.5,1147.2001340389252
9,image (1163).JPG,1,171.0,24.0,970.0285611152649
0,image (13).JPG,1,117.0,0.0,551.0092282295227
1,image (545).JPG,1,23.5,0,212.75230705738068
2,image (548).JPG,1,38.5,3.5,446.43354642391205
3,image (831).JPG,1,14364,4382.5,409.34523379802704
4,image (1167).JPG,1,40626,3329.5,821.9209156036377
5,image (1089).JPG,1,50.0,0.0,433.1614682674408
6,image (197).JPG,1,48312,8083.0,993.1513636112213
7,image (477).JPG,1,32.0,0.0,607.5046141147614
8,image (978).JPG,1,90.5,26.5,758.080295920372
9,image (567).JPG,1,6325,75.0,579.1959581375122
0,image (1146).JPG,1,27816,3844.5,553.979790687561
1,image (364).JPG,1,45864,14842.0,882.7665876150131
2,image (825).JPG,1,86.0,38.0,1198.4650719165802
3,image (85).JPG,1,18300,2472.5,720.7838325500488
4,image (1034).JPG,1,126.5,21.5,589.2518688440323
5,image (571).JPG,1,113.0,17.0,529.5533845424652
6,image (1006).JPG,1,33858,4857.0,756.6416971683502
7,image (151).JPG,1,38520,16261.0,1231.3666546344757
8,image (120).JPG,1,15943,84.5,458.4751765727997
9,image (1080).JPG,1,77.5,3.5,611.2274836301804
0,image (14).JPG,1,45136,145.0,847.4528793096542
1,image (940).JPG,1,31486,183.0,621.8549002408981
2,image (400).JPG,1,44460,4730.5,1012.4894571304321
3,image (987).JPG,1,16104,8298.5,561.8132700920105
4,image (551).JPG,1,41525,5852.0,917.2762540578842
5,image (202).JPG,1,17568,977.5,715.192993760109
6,image (1173).JPG,1,17568,4390.5,587.9554054737091
7,image (274).JPG,1,29975,2038.5,868.3229365348816
8,image (912).JPG,1,15189,383.0,513.7300097942352
9,image (723).JPG,1,106.0,15.5,551.068103313446
0,image (953).JPG,1,8784,1059.5,450.7594473361969
1,image (542).JPG,1,35.5,0.0,414.9188276529312
2,image (654).JPG,1,60.5,0,348.3746713399887
3,image (390).JPG,1,140.5,0.0,603.6782749891281
4,image (618).JPG,1,26535,4257.0,611.8376553058624
5,image (816).JPG,1,13725,270.0,444.55843687057495
6,image (194).JPG,1,94.0,0.0,506.44068670272827
7,image (437).JPG,1,69.5,0.0,415.8305150270462
8,image (888).JPG,1,17568,824.5,547.0437180995941
9,image (1000).JPG,1,43077,7993.0,1124.136206626892
0,image (1001).JPG,1,104.0,0.0,515.7543950080872
1,image (411).JPG,1,65.0,3.5,464.55843687057495
2,image (212).JPG,1,46458,8017.0,1213.34940969944
3,image (446).JPG,1,103.0,65.0,519.4112491607666
4,image (311).JPG,1,81.0,4.0,486.70057225227356
5,image (779).JPG,1,46816,13663.0,789.0508583784103
6,image (901).JPG,1,45.0,28.0,505.445739030838
7,image (144).JPG,1,38430,88.5,809.6122596263885
